vehicle_id,time,stop_lon,stop_lat
2,59520,-73.667213,45.5558273
2,59550,-73.6672125,45.55582725
2,59580,-73.667212,45.5558272
2,59610,-73.6672115,45.55582715
2,59640,-73.667211,45.5558271
2,59670,-73.6672105,45.55582705
2,59700,-73.66721,45.555827
2,59730,-73.66721038,45.55582704
2,59760,-73.66721075,45.55582708
2,59790,-73.66721113,45.55582711
2,59820,-73.6672115,45.55582715
2,59850,-73.66721187,45.55582719
2,59880,-73.66721225,45.55582723
2,59910,-73.66721263,45.55582726
2,59940,-73.667213,45.5558273
2,59970,-73.66721338,45.55582734
2,60000,-73.66721375,45.55582738
2,60030,-73.66721413,45.55582741
2,60060,-73.6672145,45.55582745
2,60090,-73.66721488,45.55582749
2,60120,-73.66721525,45.55582753
2,60150,-73.66721563,45.55582756
2,60180,-73.667216,45.5558276
2,60210,-73.66721638,45.55582764
2,60240,-73.66721675,45.55582768
2,60270,-73.66721713,45.55582771
2,60300,-73.6672175,45.55582775
2,60330,-73.66721788,45.55582779
2,60360,-73.66721825,45.55582783
2,60390,-73.66721863,45.55582786
2,60420,-73.667219,45.5558279
2,60450,-73.66721938,45.55582794
2,60480,-73.66721975,45.55582798
2,60510,-73.66722013,45.55582801
2,60540,-73.6672205,45.55582805
2,60570,-73.66722088,45.55582809
2,60600,-73.66722125,45.55582813
2,60630,-73.66722163,45.55582816
2,60660,-73.667222,45.5558282
2,60690,-73.66722238,45.55582824
2,60720,-73.66722275,45.55582828
2,60750,-73.66722313,45.55582831
2,60780,-73.6672235,45.55582835
2,60810,-73.66722388,45.55582839
2,60840,-73.66722425,45.55582843
2,60870,-73.66722463,45.55582846
2,60900,-73.667225,45.5558285
2,60930,-73.66722538,45.55582854
2,60960,-73.66722575,45.55582858
2,60990,-73.66722613,45.55582861
2,61020,-73.6672265,45.55582865
2,61050,-73.66722688,45.55582869
2,61080,-73.66722725,45.55582873
2,61110,-73.66722763,45.55582876
2,61140,-73.667228,45.5558288
2,61170,-73.66722838,45.55582884
2,61200,-73.66722875,45.55582888
2,61230,-73.66722913,45.55582891
2,61260,-73.6672295,45.55582895
2,61290,-73.66722988,45.55582899
2,61320,-73.66723025,45.55582903
2,61350,-73.66723063,45.55582906
2,61380,-73.667231,45.5558291
2,61410,-73.66723138,45.55582914
2,61440,-73.66723175,45.55582918
2,61470,-73.66723213,45.55582921
2,61500,-73.6672325,45.55582925
2,61530,-73.66723288,45.55582929
2,61560,-73.66723325,45.55582933
2,61590,-73.66723363,45.55582936
2,61620,-73.667234,45.5558294
2,61650,-73.66723438,45.55582944
2,61680,-73.66723475,45.55582948
2,61710,-73.66723513,45.55582951
2,61740,-73.6672355,45.55582955
2,61770,-73.66723588,45.55582959
2,61800,-73.66723625,45.55582963
2,61830,-73.66723663,45.55582966
2,61860,-73.667237,45.5558297
2,61890,-73.66723738,45.55582974
2,61920,-73.66723775,45.55582978
2,61950,-73.66723813,45.55582981
2,61980,-73.6672385,45.55582985
2,62010,-73.66723888,45.55582989
2,62040,-73.66723925,45.55582993
2,62070,-73.66723963,45.55582996
2,62100,-73.66724,45.55583
3,59700,-73.66721,45.555826
3,59730,-73.66721,45.5558261
3,59760,-73.66721,45.5558262
3,59790,-73.66721,45.5558263
3,59820,-73.66721,45.5558264
3,59850,-73.66721,45.5558265
3,59880,-73.66721,45.5558266
3,59910,-73.66721,45.5558267
3,59940,-73.66721,45.5558268
3,59970,-73.66721,45.5558269
3,60000,-73.66721,45.555827
3,60030,-73.667209,45.5558268
3,60060,-73.667208,45.5558266
3,60090,-73.667207,45.5558264
3,60120,-73.667206,45.5558262
3,60150,-73.667205,45.555826
3,60180,-73.667204,45.5558258
3,60210,-73.667203,45.5558256
3,60240,-73.667202,45.5558254
3,60270,-73.667201,45.5558252
3,60300,-73.6672,45.555825
3,60330,-73.667204,45.5558255
3,60360,-73.667208,45.555826
3,60390,-73.667212,45.5558265
3,60420,-73.667216,45.555827
3,60450,-73.66722,45.5558275
3,60480,-73.667224,45.555828
3,60510,-73.667228,45.5558285
3,60540,-73.667232,45.555829
3,60570,-73.667236,45.5558295
3,60600,-73.66724,45.55583
