trip_id,time,stop_lon,stop_lat
1,57850,-73.66720783333334,45.55581983333333
1,57855,-73.66720785,45.55581985
1,57860,-73.66720786666667,45.55581986666667
1,57865,-73.66720788333333,45.55581988333333
1,57870,-73.66720790000001,45.555819899999996
1,57875,-73.66720791666667,45.555819916666664
1,57880,-73.66720793333333,45.55581993333333
1,57885,-73.66720795,45.55581995
1,57890,-73.66720796666667,45.55581996666666
1,57895,-73.66720798333334,45.55581998333333
1,57900,-73.667208,45.55582
1,57905,-73.66720801666666,45.555820016666665
1,57910,-73.66720803333334,45.55582003333333
1,57915,-73.66720805,45.555820049999994
1,57920,-73.66720806666667,45.55582006666666
1,57925,-73.66720808333334,45.55582008333333
1,57930,-73.6672081,45.5558201
1,57935,-73.66720811666667,45.555820116666666
1,57940,-73.66720813333333,45.555820133333334
1,57945,-73.66720815000001,45.555820149999995
1,57950,-73.66720816666667,45.55582016666666
1,57955,-73.66720818333333,45.55582018333333
1,57960,-73.6672082,45.5558202
1,57965,-73.66720821666667,45.55582021666667
1,57970,-73.66720823333334,45.55582023333333
1,57975,-73.66720825,45.55582025
1,57980,-73.66720826666666,45.555820266666665
1,57985,-73.66720828333334,45.55582028333333
1,57990,-73.6672083,45.5558203
1,57995,-73.66720831666667,45.55582031666667
1,58000,-73.66720833333333,45.55582033333333
1,58005,-73.66720835,45.55582035
1,58010,-73.66720836666667,45.555820366666666
1,58015,-73.66720838333333,45.555820383333334
1,58020,-73.6672084,45.5558204
1,58025,-73.66720841666667,45.55582041666666
1,58030,-73.66720843333333,45.55582043333333
1,58035,-73.66720845,45.55582045
1,58040,-73.66720846666666,45.55582046666667
1,58045,-73.66720848333334,45.555820483333335
1,58050,-73.6672085,45.555820499999996
1,58055,-73.66720851666666,45.555820516666664
1,58060,-73.66720853333334,45.55582053333333
1,58065,-73.66720855,45.55582055
1,58070,-73.66720856666667,45.55582056666667
1,58075,-73.66720858333333,45.555820583333336
1,58080,-73.6672086,45.5558206
1,58085,-73.66720861666667,45.555820616666665
1,58090,-73.66720863333333,45.55582063333333
1,58095,-73.66720865,45.55582065
1,58100,-73.66720866666667,45.55582066666667
1,58105,-73.66720868333333,45.55582068333333
1,58110,-73.6672087,45.5558207
1,58115,-73.66720871666666,45.555820716666666
1,58120,-73.66720873333334,45.555820733333334
1,58125,-73.66720875,45.55582075
1,58130,-73.66720876666666,45.55582076666667
1,58135,-73.66720878333334,45.55582078333333
1,58140,-73.6672088,45.5558208
1,58145,-73.66720881666667,45.55582081666667
1,58150,-73.66720883333333,45.555820833333335
1,58155,-73.66720885,45.55582085
1,58160,-73.66720886666667,45.555820866666664
1,58165,-73.66720888333333,45.55582088333333
1,58170,-73.6672089,45.5558209
1,58175,-73.66720891666667,45.55582091666667
1,58180,-73.66720893333333,45.55582093333334
1,58185,-73.66720895,45.555820950000005
1,58190,-73.66720896666666,45.555820966666666
1,58195,-73.66720898333334,45.555820983333334
1,58200,-73.667209,45.555821
1,58205,-73.667209,45.55582101666667
1,58210,-73.667209,45.55582103333334
1,58215,-73.667209,45.55582105
1,58220,-73.667209,45.55582106666667
1,58225,-73.667209,45.555821083333335
1,58230,-73.667209,45.5558211
1,58235,-73.667209,45.55582111666667
1,58240,-73.667209,45.55582113333333
1,58245,-73.667209,45.55582115
1,58250,-73.667209,45.55582116666667
1,58255,-73.667209,45.555821183333336
1,58260,-73.667209,45.555821200000004
1,58265,-73.667209,45.555821216666665
1,58270,-73.667209,45.55582123333333
1,58275,-73.667209,45.55582125
1,58280,-73.667209,45.55582126666667
1,58285,-73.667209,45.55582128333334
1,58290,-73.667209,45.5558213
1,58295,-73.667209,45.555821316666666
1,58300,-73.667209,45.555821333333334
1,58305,-73.667209,45.55582135
1,58310,-73.667209,45.55582136666667
1,58315,-73.667209,45.55582138333333
1,58320,-73.667209,45.5558214
1,58325,-73.667209,45.55582141666667
1,58330,-73.667209,45.555821433333335
1,58335,-73.667209,45.55582145
1,58340,-73.667209,45.555821466666664
1,58345,-73.667209,45.55582148333333
1,58350,-73.667209,45.5558215
1,58355,-73.667209,45.55582151666667
1,58360,-73.667209,45.55582153333334
1,58365,-73.667209,45.55582155
1,58370,-73.667209,45.555821566666665
1,58375,-73.667209,45.55582158333333
1,58380,-73.667209,45.5558216
1,58385,-73.667209,45.55582161666667
1,58390,-73.667209,45.55582163333333
1,58395,-73.667209,45.55582165
1,58400,-73.667209,45.55582166666667
1,58405,-73.667209,45.555821683333335
1,58410,-73.667209,45.5558217
1,58415,-73.667209,45.555821716666664
1,58420,-73.667209,45.55582173333333
1,58425,-73.667209,45.55582175
1,58430,-73.667209,45.55582176666667
1,58435,-73.667209,45.555821783333336
1,58440,-73.667209,45.5558218
1,58445,-73.667209,45.555821816666665
1,58450,-73.667209,45.55582183333333
1,58455,-73.667209,45.55582185
1,58460,-73.667209,45.55582186666667
1,58465,-73.667209,45.55582188333333
1,58470,-73.667209,45.5558219
1,58475,-73.667209,45.555821916666666
1,58480,-73.667209,45.555821933333334
1,58485,-73.667209,45.55582195
1,58490,-73.667209,45.55582196666666
1,58495,-73.667209,45.55582198333333
1,58500,-73.667209,45.555822
1,58505,-73.66720898333334,45.555822
1,58510,-73.66720896666666,45.555822
1,58515,-73.66720895,45.555822
1,58520,-73.66720893333333,45.555822
1,58525,-73.66720891666667,45.555822
1,58530,-73.6672089,45.555822
1,58535,-73.66720888333333,45.555822
1,58540,-73.66720886666667,45.555822
1,58545,-73.66720885,45.555822
1,58550,-73.66720883333333,45.555822
1,58555,-73.66720881666667,45.555822
1,58560,-73.6672088,45.555822
1,58565,-73.66720878333334,45.555822
1,58570,-73.66720876666666,45.555822
1,58575,-73.66720875,45.555822
1,58580,-73.66720873333334,45.555822
1,58585,-73.66720871666666,45.555822
1,58590,-73.6672087,45.555822
1,58595,-73.66720868333333,45.555822
1,58600,-73.66720866666667,45.555822
1,58605,-73.66720865,45.555822
1,58610,-73.66720863333333,45.555822
1,58615,-73.66720861666667,45.555822
1,58620,-73.6672086,45.555822
1,58625,-73.66720858333333,45.555822
1,58630,-73.66720856666667,45.555822
1,58635,-73.66720855,45.555822
1,58640,-73.66720853333334,45.555822
1,58645,-73.66720851666666,45.555822
1,58650,-73.6672085,45.555822
1,58655,-73.66720848333334,45.555822
1,58660,-73.66720846666666,45.555822
1,58665,-73.66720845,45.555822
1,58670,-73.66720843333333,45.555822
1,58675,-73.66720841666667,45.555822
1,58680,-73.6672084,45.555822
1,58685,-73.66720838333333,45.555822
1,58690,-73.66720836666667,45.555822
1,58695,-73.66720835,45.555822
1,58700,-73.66720833333333,45.555822
1,58705,-73.66720831666667,45.555822
1,58710,-73.6672083,45.555822
1,58715,-73.66720828333334,45.555822
1,58720,-73.66720826666666,45.555822
1,58725,-73.66720825,45.555822
1,58730,-73.66720823333334,45.555822
1,58735,-73.66720821666667,45.555822
1,58740,-73.6672082,45.555822
1,58745,-73.66720818333333,45.555822
1,58750,-73.66720816666667,45.555822
1,58755,-73.66720815000001,45.555822
1,58760,-73.66720813333333,45.555822
1,58765,-73.66720811666667,45.555822
1,58770,-73.6672081,45.555822
1,58775,-73.66720808333334,45.555822
1,58780,-73.66720806666667,45.555822
1,58785,-73.66720805,45.555822
1,58790,-73.66720803333334,45.555822
1,58795,-73.66720801666666,45.555822
1,58800,-73.667208,45.555822
1,58805,-73.66720803333334,45.555822033333335
1,58810,-73.66720806666667,45.555822066666664
1,58815,-73.6672081,45.5558221
1,58820,-73.66720813333333,45.55582213333333
1,58825,-73.66720816666667,45.555822166666665
1,58830,-73.6672082,45.5558222
1,58835,-73.66720823333334,45.55582223333333
1,58840,-73.66720826666666,45.55582226666667
1,58845,-73.6672083,45.5558223
1,58850,-73.66720833333333,45.55582233333333
1,58855,-73.66720836666667,45.55582236666667
1,58860,-73.6672084,45.5558224
1,58865,-73.66720843333333,45.55582243333333
1,58870,-73.66720846666666,45.55582246666667
1,58875,-73.6672085,45.5558225
1,58880,-73.66720853333334,45.555822533333334
1,58885,-73.66720856666667,45.55582256666666
1,58890,-73.6672086,45.5558226
1,58895,-73.66720863333333,45.555822633333335
1,58900,-73.66720866666667,45.555822666666664
1,58905,-73.6672087,45.5558227
1,58910,-73.66720873333334,45.555822733333336
1,58915,-73.66720876666666,45.555822766666665
1,58920,-73.6672088,45.5558228
1,58925,-73.66720883333333,45.55582283333333
1,58930,-73.66720886666667,45.55582286666667
1,58935,-73.6672089,45.5558229
1,58940,-73.66720893333333,45.55582293333333
1,58945,-73.66720896666666,45.55582296666667
1,58950,-73.667209,45.555823000000004
1,58955,-73.66720903333334,45.55582303333333
1,58960,-73.66720906666667,45.55582306666667
1,58965,-73.6672091,45.5558231
1,58970,-73.66720913333333,45.555823133333334
1,58975,-73.66720916666667,45.55582316666667
1,58980,-73.6672092,45.5558232
1,58985,-73.66720923333334,45.555823233333335
1,58990,-73.66720926666666,45.555823266666664
1,58995,-73.6672093,45.5558233
1,59000,-73.66720933333333,45.555823333333336
1,59005,-73.66720936666667,45.555823366666665
1,59010,-73.6672094,45.5558234
1,59015,-73.66720943333333,45.55582343333334
1,59020,-73.66720946666666,45.555823466666666
1,59025,-73.6672095,45.5558235
1,59030,-73.66720953333333,45.55582353333333
1,59035,-73.66720956666667,45.55582356666667
1,59040,-73.66720959999999,45.555823600000004
1,59045,-73.66720963333333,45.55582363333333
1,59050,-73.66720966666666,45.55582366666667
1,59055,-73.6672097,45.5558237
1,59060,-73.66720973333334,45.555823733333334
1,59065,-73.66720976666666,45.55582376666667
1,59070,-73.6672098,45.5558238
1,59075,-73.66720983333333,45.555823833333335
1,59080,-73.66720986666667,45.55582386666667
1,59085,-73.6672099,45.5558239
1,59090,-73.66720993333333,45.555823933333336
1,59095,-73.66720996666666,45.555823966666665
1,59100,-73.66721,45.555824
1,59105,-73.66721,45.55582403333334
1,59110,-73.66721,45.555824066666666
1,59115,-73.66721,45.5558241
1,59120,-73.66721,45.55582413333333
1,59125,-73.66721,45.55582416666667
1,59130,-73.66721,45.5558242
1,59135,-73.66721,45.55582423333333
1,59140,-73.66721,45.55582426666667
1,59145,-73.66721,45.555824300000005
1,59150,-73.66721,45.555824333333334
1,59155,-73.66721,45.55582436666667
1,59160,-73.66721,45.5558244
1,59165,-73.66721,45.555824433333335
1,59170,-73.66721,45.55582446666667
1,59175,-73.66721,45.5558245
1,59180,-73.66721,45.555824533333336
1,59185,-73.66721,45.555824566666665
1,59190,-73.66721,45.5558246
1,59195,-73.66721,45.55582463333334
1,59200,-73.66721,45.555824666666666
1,59205,-73.66721,45.5558247
1,59210,-73.66721,45.55582473333334
1,59215,-73.66721,45.55582476666667
1,59220,-73.66721,45.5558248
1,59225,-73.66721,45.55582483333333
1,59230,-73.66721,45.55582486666667
1,59235,-73.66721,45.555824900000005
1,59240,-73.66721,45.555824933333334
1,59245,-73.66721,45.55582496666667
1,59250,-73.66721,45.555825
1,59255,-73.66721,45.555825033333335
1,59260,-73.66721,45.55582506666667
1,59265,-73.66721,45.5558251
1,59270,-73.66721,45.555825133333336
1,59275,-73.66721,45.55582516666667
1,59280,-73.66721,45.5558252
1,59285,-73.66721,45.55582523333334
1,59290,-73.66721,45.555825266666666
1,59295,-73.66721,45.5558253
1,59300,-73.66721,45.55582533333334
1,59305,-73.66721,45.55582536666667
1,59310,-73.66721,45.5558254
1,59315,-73.66721,45.55582543333334
1,59320,-73.66721,45.55582546666667
1,59325,-73.66721,45.555825500000005
1,59330,-73.66721,45.55582553333333
1,59335,-73.66721,45.55582556666667
1,59340,-73.66721,45.555825600000006
1,59345,-73.66721,45.555825633333335
1,59350,-73.66721,45.55582566666667
1,59355,-73.66721,45.5558257
1,59360,-73.66721,45.555825733333336
1,59365,-73.66721,45.55582576666667
1,59370,-73.66721,45.5558258
1,59375,-73.66721,45.55582583333334
1,59380,-73.66721,45.55582586666667
1,59385,-73.66721,45.5558259
1,59390,-73.66721,45.55582593333334
1,59395,-73.66721,45.55582596666667
1,59400,-73.66721,45.555826
2,58500,-73.667209,45.555821
2,58505,-73.66720901666666,45.555821083333335
2,58510,-73.66720903333334,45.55582116666667
2,58515,-73.66720905,45.55582125
2,58520,-73.66720906666667,45.555821333333334
2,58525,-73.66720908333333,45.55582141666667
2,58530,-73.6672091,45.5558215
2,58535,-73.66720911666667,45.55582158333333
2,58540,-73.66720913333333,45.55582166666667
2,58545,-73.66720915,45.55582175
2,58550,-73.66720916666667,45.55582183333333
2,58555,-73.66720918333333,45.555821916666666
2,58560,-73.6672092,45.555822
2,58565,-73.66720921666666,45.55582208333333
2,58570,-73.66720923333334,45.555822166666665
2,58575,-73.66720925,45.555822250000006
2,58580,-73.66720926666666,45.55582233333334
2,58585,-73.66720928333334,45.55582241666667
2,58590,-73.6672093,45.555822500000005
2,58595,-73.66720931666667,45.55582258333334
2,58600,-73.66720933333333,45.55582266666667
2,58605,-73.66720935,45.555822750000004
2,58610,-73.66720936666667,45.55582283333334
2,58615,-73.66720938333333,45.55582291666667
2,58620,-73.6672094,45.555823000000004
2,58625,-73.66720941666667,45.55582308333334
2,58630,-73.66720943333333,45.55582316666667
2,58635,-73.66720945,45.55582325
2,58640,-73.66720946666666,45.555823333333336
2,58645,-73.66720948333334,45.55582341666667
2,58650,-73.6672095,45.5558235
2,58655,-73.66720951666666,45.555823583333336
2,58660,-73.66720953333333,45.55582366666667
2,58665,-73.66720955,45.55582375
2,58670,-73.66720956666667,45.555823833333335
2,58675,-73.66720958333333,45.55582391666667
2,58680,-73.66720959999999,45.555824
2,58685,-73.66720961666667,45.555824083333334
2,58690,-73.66720963333333,45.55582416666667
2,58695,-73.66720965,45.55582425
2,58700,-73.66720966666666,45.555824333333334
2,58705,-73.66720968333333,45.55582441666667
2,58710,-73.6672097,45.5558245
2,58715,-73.66720971666666,45.55582458333333
2,58720,-73.66720973333334,45.555824666666666
2,58725,-73.66720975,45.55582475
2,58730,-73.66720976666666,45.55582483333334
2,58735,-73.66720978333333,45.55582491666667
2,58740,-73.6672098,45.555825000000006
2,58745,-73.66720981666667,45.55582508333334
2,58750,-73.66720983333333,45.55582516666667
2,58755,-73.66720984999999,45.555825250000005
2,58760,-73.66720986666667,45.55582533333334
2,58765,-73.66720988333333,45.55582541666667
2,58770,-73.6672099,45.555825500000005
2,58775,-73.66720991666666,45.55582558333334
2,58780,-73.66720993333333,45.55582566666667
2,58785,-73.66720995,45.555825750000004
2,58790,-73.66720996666666,45.55582583333334
2,58795,-73.66720998333334,45.55582591666667
2,58800,-73.66721,45.555826
2,58805,-73.66721016666666,45.55582603333334
2,58810,-73.66721033333333,45.55582606666667
2,58815,-73.6672105,45.555826100000004
2,58820,-73.66721066666666,45.55582613333333
2,58825,-73.66721083333333,45.55582616666667
2,58830,-73.667211,45.555826200000006
2,58835,-73.66721116666666,45.555826233333335
2,58840,-73.66721133333333,45.55582626666667
2,58845,-73.6672115,45.5558263
2,58850,-73.66721166666666,45.555826333333336
2,58855,-73.66721183333333,45.55582636666667
2,58860,-73.66721199999999,45.5558264
2,58865,-73.66721216666666,45.55582643333334
2,58870,-73.66721233333332,45.555826466666666
2,58875,-73.6672125,45.5558265
2,58880,-73.66721266666667,45.55582653333334
2,58885,-73.66721283333334,45.55582656666667
2,58890,-73.667213,45.5558266
2,58895,-73.66721316666667,45.55582663333333
2,58900,-73.66721333333334,45.55582666666667
2,58905,-73.6672135,45.555826700000004
2,58910,-73.66721366666667,45.55582673333333
2,58915,-73.66721383333334,45.55582676666667
2,58920,-73.667214,45.5558268
2,58925,-73.66721416666667,45.555826833333334
2,58930,-73.66721433333333,45.55582686666667
2,58935,-73.6672145,45.5558269
2,58940,-73.66721466666667,45.555826933333336
2,58945,-73.66721483333333,45.555826966666665
2,58950,-73.667215,45.555827
2,58955,-73.66721516666667,45.55582703333334
2,58960,-73.66721533333333,45.555827066666666
2,58965,-73.6672155,45.5558271
2,58970,-73.66721566666666,45.55582713333333
2,58975,-73.66721583333333,45.55582716666667
2,58980,-73.667216,45.5558272
2,58985,-73.66721616666666,45.55582723333333
2,58990,-73.66721633333333,45.55582726666667
2,58995,-73.6672165,45.5558273
2,59000,-73.66721666666666,45.55582733333333
2,59005,-73.66721683333333,45.55582736666667
2,59010,-73.667217,45.5558274
2,59015,-73.66721716666666,45.555827433333334
2,59020,-73.66721733333333,45.55582746666666
2,59025,-73.66721749999999,45.5558275
2,59030,-73.66721766666667,45.555827533333336
2,59035,-73.66721783333334,45.555827566666665
2,59040,-73.667218,45.5558276
2,59045,-73.66721816666667,45.55582763333333
2,59050,-73.66721833333334,45.555827666666666
2,59055,-73.6672185,45.5558277
2,59060,-73.66721866666667,45.55582773333333
2,59065,-73.66721883333334,45.55582776666667
2,59070,-73.667219,45.555827799999996
2,59075,-73.66721916666667,45.55582783333333
2,59080,-73.66721933333334,45.55582786666667
2,59085,-73.6672195,45.5558279
2,59090,-73.66721966666667,45.55582793333333
2,59095,-73.66721983333333,45.55582796666666
2,59100,-73.66722,45.555828
2,59105,-73.66721991666667,45.55582799166667
2,59110,-73.66721983333333,45.55582798333333
2,59115,-73.66721975,45.555827975
2,59120,-73.66721966666667,45.55582796666666
2,59125,-73.66721958333333,45.55582795833333
2,59130,-73.6672195,45.55582795
2,59135,-73.66721941666667,45.555827941666664
2,59140,-73.66721933333334,45.55582793333333
2,59145,-73.66721925,45.555827924999996
2,59150,-73.66721916666667,45.555827916666665
2,59155,-73.66721908333334,45.555827908333335
2,59160,-73.667219,45.5558279
2,59165,-73.66721891666667,45.55582789166667
2,59170,-73.66721883333334,45.55582788333333
2,59175,-73.66721875,45.555827875
2,59180,-73.66721866666667,45.55582786666667
2,59185,-73.66721858333334,45.55582785833333
2,59190,-73.6672185,45.55582785
2,59195,-73.66721841666667,45.55582784166666
2,59200,-73.66721833333334,45.55582783333333
2,59205,-73.66721825,45.555827825
2,59210,-73.66721816666667,45.555827816666664
2,59215,-73.66721808333334,45.55582780833333
2,59220,-73.667218,45.555827799999996
2,59225,-73.66721791666667,45.555827791666665
2,59230,-73.66721783333334,45.555827783333335
2,59235,-73.66721775,45.555827775
2,59240,-73.66721766666667,45.55582776666667
2,59245,-73.66721758333334,45.55582775833333
2,59250,-73.66721749999999,45.55582775
2,59255,-73.66721741666666,45.55582774166667
2,59260,-73.66721733333333,45.55582773333333
2,59265,-73.66721725,45.555827725
2,59270,-73.66721716666666,45.55582771666666
2,59275,-73.66721708333333,45.55582770833333
2,59280,-73.667217,45.5558277
2,59285,-73.66721691666666,45.555827691666664
2,59290,-73.66721683333333,45.555827683333334
2,59295,-73.66721675,45.555827674999996
2,59300,-73.66721666666666,45.555827666666666
2,59305,-73.66721658333333,45.555827658333335
2,59310,-73.6672165,45.55582765
2,59315,-73.66721641666666,45.55582764166667
2,59320,-73.66721633333333,45.55582763333333
2,59325,-73.66721625,45.555827625
2,59330,-73.66721616666666,45.55582761666667
2,59335,-73.66721608333333,45.55582760833333
2,59340,-73.667216,45.5558276
2,59345,-73.66721591666666,45.55582759166666
2,59350,-73.66721583333333,45.55582758333333
2,59355,-73.66721575,45.555827575
2,59360,-73.66721566666666,45.555827566666665
2,59365,-73.66721558333333,45.555827558333334
2,59370,-73.6672155,45.55582755
2,59375,-73.66721541666666,45.555827541666666
2,59380,-73.66721533333333,45.555827533333336
2,59385,-73.66721525,45.555827525
2,59390,-73.66721516666667,45.55582751666667
2,59395,-73.66721508333333,45.55582750833333
2,59400,-73.667215,45.5558275
2,59405,-73.66721491666667,45.55582749166667
2,59410,-73.66721483333333,45.55582748333333
2,59415,-73.66721475,45.555827475
2,59420,-73.66721466666667,45.55582746666666
2,59425,-73.66721458333333,45.55582745833333
2,59430,-73.6672145,45.55582745
2,59435,-73.66721441666667,45.555827441666665
2,59440,-73.66721433333333,45.555827433333334
2,59445,-73.66721425,45.555827425
2,59450,-73.66721416666667,45.555827416666666
2,59455,-73.66721408333333,45.555827408333336
2,59460,-73.667214,45.5558274
2,59465,-73.66721391666667,45.55582739166667
2,59470,-73.66721383333334,45.55582738333333
2,59475,-73.66721375,45.555827375
2,59480,-73.66721366666667,45.55582736666667
2,59485,-73.66721358333334,45.55582735833333
2,59490,-73.6672135,45.55582735
2,59495,-73.66721341666667,45.555827341666664
2,59500,-73.66721333333334,45.55582733333333
2,59505,-73.66721325,45.555827325
2,59510,-73.66721316666667,45.555827316666665
2,59515,-73.66721308333334,45.555827308333335
2,59520,-73.667213,45.5558273
2,59525,-73.66721291666667,45.55582729166667
2,59530,-73.66721283333334,45.555827283333336
2,59535,-73.66721275,45.555827275
2,59540,-73.66721266666667,45.55582726666667
2,59545,-73.66721258333334,45.55582725833333
2,59550,-73.6672125,45.55582725
2,59555,-73.66721241666666,45.55582724166667
2,59560,-73.66721233333332,45.55582723333333
2,59565,-73.66721224999999,45.555827225
2,59570,-73.66721216666666,45.555827216666664
2,59575,-73.66721208333333,45.55582720833333
2,59580,-73.66721199999999,45.5558272
2,59585,-73.66721191666666,45.555827191666665
2,59590,-73.66721183333333,45.555827183333335
2,59595,-73.66721174999999,45.555827175
2,59600,-73.66721166666666,45.55582716666667
2,59605,-73.66721158333333,45.55582715833334
2,59610,-73.6672115,45.55582715
2,59615,-73.66721141666666,45.55582714166667
2,59620,-73.66721133333333,45.55582713333333
2,59625,-73.66721125,45.555827125
2,59630,-73.66721116666666,45.55582711666667
2,59635,-73.66721108333333,45.55582710833333
2,59640,-73.667211,45.5558271
2,59645,-73.66721091666666,45.555827091666664
2,59650,-73.66721083333333,45.555827083333334
2,59655,-73.66721075,45.555827075
2,59660,-73.66721066666666,45.555827066666666
2,59665,-73.66721058333333,45.555827058333335
2,59670,-73.6672105,45.55582705
2,59675,-73.66721041666666,45.55582704166667
2,59680,-73.66721033333333,45.55582703333334
2,59685,-73.66721025,45.555827025
2,59690,-73.66721016666666,45.55582701666667
2,59695,-73.66721008333333,45.55582700833333
2,59700,-73.66721,45.555827
2,59705,-73.6672100625,45.55582700625
2,59710,-73.667210125,45.5558270125
2,59715,-73.6672101875,45.55582701875
2,59720,-73.66721025,45.555827025
2,59725,-73.6672103125,45.555827031250004
2,59730,-73.667210375,45.5558270375
2,59735,-73.6672104375,45.55582704375
2,59740,-73.6672105,45.55582705
2,59745,-73.6672105625,45.55582705625
2,59750,-73.667210625,45.5558270625
2,59755,-73.6672106875,45.55582706875
2,59760,-73.66721075,45.555827075
2,59765,-73.6672108125,45.55582708125
2,59770,-73.667210875,45.5558270875
2,59775,-73.6672109375,45.555827093750004
2,59780,-73.667211,45.5558271
2,59785,-73.6672110625,45.55582710625
2,59790,-73.667211125,45.5558271125
2,59795,-73.6672111875,45.55582711875
2,59800,-73.66721125,45.555827125
2,59805,-73.6672113125,45.55582713125
2,59810,-73.667211375,45.5558271375
2,59815,-73.6672114375,45.55582714375
2,59820,-73.6672115,45.55582715
2,59825,-73.6672115625,45.555827156250004
2,59830,-73.667211625,45.5558271625
2,59835,-73.6672116875,45.55582716875
2,59840,-73.66721174999999,45.555827175
2,59845,-73.6672118125,45.55582718125
2,59850,-73.66721187499999,45.5558271875
2,59855,-73.6672119375,45.55582719375
2,59860,-73.66721199999999,45.5558272
2,59865,-73.6672120625,45.55582720625
2,59870,-73.66721212499999,45.5558272125
2,59875,-73.6672121875,45.555827218750004
2,59880,-73.66721224999999,45.555827225
2,59885,-73.6672123125,45.55582723125
2,59890,-73.66721237499999,45.5558272375
2,59895,-73.6672124375,45.55582724375
2,59900,-73.6672125,45.55582725
2,59905,-73.6672125625,45.55582725625
2,59910,-73.667212625,45.5558272625
2,59915,-73.6672126875,45.55582726875
2,59920,-73.66721275,45.555827275
2,59925,-73.6672128125,45.555827281250004
2,59930,-73.667212875,45.5558272875
2,59935,-73.6672129375,45.55582729375
2,59940,-73.667213,45.555827300000004
2,59945,-73.6672130625,45.55582730625
2,59950,-73.667213125,45.5558273125
2,59955,-73.6672131875,45.55582731875
2,59960,-73.66721325,45.555827325
2,59965,-73.6672133125,45.55582733125
2,59970,-73.667213375,45.5558273375
2,59975,-73.6672134375,45.55582734375
2,59980,-73.6672135,45.55582735
2,59985,-73.6672135625,45.55582735625
2,59990,-73.667213625,45.555827362500004
2,59995,-73.6672136875,45.55582736875
2,60000,-73.66721375,45.555827375
2,60005,-73.6672138125,45.55582738125
2,60010,-73.667213875,45.5558273875
2,60015,-73.6672139375,45.55582739375
2,60020,-73.667214,45.5558274
2,60025,-73.6672140625,45.55582740625
2,60030,-73.667214125,45.5558274125
2,60035,-73.6672141875,45.55582741875
2,60040,-73.66721425,45.555827425000004
2,60045,-73.6672143125,45.55582743125
2,60050,-73.667214375,45.5558274375
2,60055,-73.6672144375,45.55582744375
2,60060,-73.6672145,45.55582745
2,60065,-73.66721456249999,45.55582745625
2,60070,-73.667214625,45.5558274625
2,60075,-73.66721468749999,45.55582746875
2,60080,-73.66721475,45.555827475
2,60085,-73.66721481249999,45.55582748125
2,60090,-73.667214875,45.555827487500004
2,60095,-73.66721493749999,45.55582749375
2,60100,-73.667215,45.5558275
2,60105,-73.6672150625,45.55582750625
2,60110,-73.667215125,45.5558275125
2,60115,-73.6672151875,45.55582751875
2,60120,-73.66721525,45.555827525
2,60125,-73.6672153125,45.55582753125
2,60130,-73.667215375,45.5558275375
2,60135,-73.6672154375,45.55582754375
2,60140,-73.6672155,45.555827550000004
2,60145,-73.6672155625,45.55582755625
2,60150,-73.667215625,45.5558275625
2,60155,-73.6672156875,45.55582756875
2,60160,-73.66721575,45.555827575
2,60165,-73.6672158125,45.55582758125
2,60170,-73.667215875,45.5558275875
2,60175,-73.6672159375,45.55582759375
2,60180,-73.667216,45.5558276
2,60185,-73.6672160625,45.55582760625
