trip_id,time,stop_lon,stop_lat
2,59130,-73.6672195,45.55582795
2,59145,-73.66721925,45.555827924999996
2,59160,-73.667219,45.5558279
2,59175,-73.66721875,45.555827875
2,59190,-73.6672185,45.55582785
2,59205,-73.66721825,45.555827825
2,59220,-73.667218,45.555827799999996
2,59235,-73.66721775,45.555827775
2,59250,-73.66721749999999,45.55582775
2,59265,-73.66721725,45.555827725
2,59280,-73.667217,45.5558277
2,59295,-73.66721675,45.555827674999996
2,59310,-73.6672165,45.55582765
2,59325,-73.66721625,45.555827625
2,59340,-73.667216,45.5558276
2,59355,-73.66721575,45.555827575
2,59370,-73.6672155,45.55582755
2,59385,-73.66721525,45.555827525
2,59400,-73.667215,45.5558275
2,59415,-73.66721475,45.555827475
2,59430,-73.6672145,45.55582745
2,59445,-73.66721425,45.555827425
2,59460,-73.667214,45.5558274
2,59475,-73.66721375,45.555827375
2,59490,-73.6672135,45.55582735
2,59505,-73.66721325,45.555827325
2,59520,-73.667213,45.5558273
2,59535,-73.66721275,45.555827275
2,59550,-73.6672125,45.55582725
2,59565,-73.66721224999999,45.555827225
2,59580,-73.66721199999999,45.5558272
2,59595,-73.66721174999999,45.555827175
2,59610,-73.6672115,45.55582715
2,59625,-73.66721125,45.555827125
2,59640,-73.667211,45.5558271
2,59655,-73.66721075,45.555827075
2,59670,-73.6672105,45.55582705
2,59685,-73.66721025,45.555827025
2,59700,-73.66721,45.555827
2,59715,-73.6672101875,45.55582701875
2,59730,-73.667210375,45.5558270375
2,59745,-73.6672105625,45.55582705625
2,59760,-73.66721075,45.555827075
2,59775,-73.6672109375,45.555827093750004
2,59790,-73.667211125,45.5558271125
2,59805,-73.6672113125,45.55582713125
2,59820,-73.6672115,45.55582715
2,59835,-73.6672116875,45.55582716875
2,59850,-73.66721187499999,45.5558271875
2,59865,-73.6672120625,45.55582720625
2,59880,-73.66721224999999,45.555827225
2,59895,-73.6672124375,45.55582724375
2,59910,-73.667212625,45.5558272625
2,59925,-73.6672128125,45.555827281250004
2,59940,-73.667213,45.555827300000004
2,59955,-73.6672131875,45.55582731875
2,59970,-73.667213375,45.5558273375
2,59985,-73.6672135625,45.55582735625
2,60000,-73.66721375,45.555827375
2,60015,-73.6672139375,45.55582739375
2,60030,-73.667214125,45.5558274125
2,60045,-73.6672143125,45.55582743125
2,60060,-73.6672145,45.55582745
2,60075,-73.66721468749999,45.55582746875
2,60090,-73.667214875,45.555827487500004
2,60105,-73.6672150625,45.55582750625
2,60120,-73.66721525,45.555827525
2,60135,-73.6672154375,45.55582754375
2,60150,-73.667215625,45.5558275625
2,60165,-73.6672158125,45.55582758125
2,60180,-73.667216,45.5558276
2,60195,-73.6672161875,45.55582761875
2,60210,-73.667216375,45.5558276375
2,60225,-73.6672165625,45.55582765625
2,60240,-73.66721675,45.555827675
2,60255,-73.6672169375,45.555827693750004
2,60270,-73.667217125,45.5558277125
2,60285,-73.6672173125,45.55582773125
2,60300,-73.66721749999999,45.55582775
2,60315,-73.6672176875,45.55582776875
2,60330,-73.667217875,45.5558277875
2,60345,-73.6672180625,45.55582780625
2,60360,-73.66721825,45.555827825
2,60375,-73.6672184375,45.55582784375
2,60390,-73.667218625,45.5558278625
2,60405,-73.6672188125,45.55582788125
2,60420,-73.667219,45.5558279
2,60435,-73.6672191875,45.55582791875
2,60450,-73.667219375,45.5558279375
2,60465,-73.6672195625,45.55582795625
2,60480,-73.66721975,45.555827975
2,60495,-73.6672199375,45.55582799375
2,60510,-73.667220125,45.5558280125
2,60525,-73.6672203125,45.55582803125
2,60540,-73.6672205,45.55582805
2,60555,-73.6672206875,45.55582806875
2,60570,-73.667220875,45.555828087500004
2,60585,-73.6672210625,45.55582810625
2,60600,-73.66722125,45.555828125
2,60615,-73.6672214375,45.55582814375
2,60630,-73.667221625,45.5558281625
2,60645,-73.6672218125,45.55582818125
2,60660,-73.667222,45.5558282
2,60675,-73.6672221875,45.55582821875
2,60690,-73.667222375,45.5558282375
2,60705,-73.6672225625,45.55582825625
2,60720,-73.66722275000001,45.555828275
2,60735,-73.6672229375,45.555828293750004
2,60750,-73.667223125,45.5558283125
2,60765,-73.6672233125,45.55582833125
2,60780,-73.6672235,45.55582835
2,60795,-73.6672236875,45.55582836875
2,60810,-73.667223875,45.5558283875
2,60825,-73.6672240625,45.55582840625
2,60840,-73.66722425,45.555828425
2,60855,-73.6672244375,45.55582844375
2,60870,-73.667224625,45.5558284625
2,60885,-73.6672248125,45.55582848125
2,60900,-73.667225,45.555828500000004
2,60915,-73.66722518750001,45.55582851875
2,60930,-73.667225375,45.5558285375
2,60945,-73.66722556250001,45.55582855625
2,60960,-73.66722575,45.555828575
2,60975,-73.6672259375,45.55582859375
2,60990,-73.667226125,45.5558286125
2,61005,-73.6672263125,45.55582863125
2,61020,-73.6672265,45.55582865
2,61035,-73.6672266875,45.55582866875
2,61050,-73.667226875,45.555828687500004
2,61065,-73.6672270625,45.55582870625
2,61080,-73.66722725,45.555828725
2,61095,-73.6672274375,45.55582874375
2,61110,-73.66722762500001,45.5558287625
2,61125,-73.6672278125,45.55582878125
2,61140,-73.66722800000001,45.5558288
2,61155,-73.6672281875,45.55582881875
2,61170,-73.66722837500001,45.5558288375
2,61185,-73.6672285625,45.55582885625
2,61200,-73.66722875,45.555828875
2,61215,-73.6672289375,45.555828893750004
2,61230,-73.667229125,45.5558289125
2,61245,-73.6672293125,45.55582893125
2,61260,-73.6672295,45.55582895
2,61275,-73.6672296875,45.55582896875
2,61290,-73.667229875,45.5558289875
2,61305,-73.66723006250001,45.55582900625
2,61320,-73.66723025,45.555829025
2,61335,-73.66723043750001,45.55582904375
2,61350,-73.667230625,45.5558290625
2,61365,-73.66723081250001,45.55582908125
2,61380,-73.667231,45.5558291
2,61395,-73.66723118750001,45.55582911875
2,61410,-73.667231375,45.5558291375
2,61425,-73.6672315625,45.55582915625
2,61440,-73.66723175,45.555829175
2,61455,-73.6672319375,45.55582919375
2,61470,-73.667232125,45.5558292125
2,61485,-73.6672323125,45.55582923125
2,61500,-73.66723250000001,45.55582925
2,61515,-73.6672326875,45.55582926875
2,61530,-73.66723287500001,45.5558292875
2,61545,-73.6672330625,45.55582930625
2,61560,-73.66723325000001,45.555829325
2,61575,-73.6672334375,45.55582934375
2,61590,-73.66723362500001,45.5558293625
2,61605,-73.6672338125,45.55582938125
2,61620,-73.66723400000001,45.5558294
2,61635,-73.6672341875,45.55582941875
2,61650,-73.667234375,45.5558294375
2,61665,-73.6672345625,45.55582945625
2,61680,-73.66723475,45.555829475
2,61695,-73.6672349375,45.555829493750004
2,61710,-73.667235125,45.5558295125
2,61725,-73.66723531250001,45.55582953125
2,61740,-73.6672355,45.55582955
2,61755,-73.66723568750001,45.55582956875
2,61770,-73.667235875,45.5558295875
2,61785,-73.66723606250001,45.55582960625
2,61800,-73.66723625,45.555829625
2,61815,-73.66723643750001,45.55582964375
2,61830,-73.667236625,45.5558296625
2,61845,-73.66723681250001,45.55582968125
2,61860,-73.667237,45.555829700000004
2,61875,-73.6672371875,45.55582971875
2,61890,-73.667237375,45.5558297375
2,61905,-73.6672375625,45.55582975625
2,61920,-73.66723775000001,45.555829775
2,61935,-73.6672379375,45.55582979375
2,61950,-73.66723812500001,45.5558298125
2,61965,-73.6672383125,45.55582983125
2,61980,-73.66723850000001,45.55582985
2,61995,-73.6672386875,45.55582986875
2,62010,-73.66723887500001,45.5558298875
2,62025,-73.6672390625,45.55582990625
2,62040,-73.66723925000001,45.555829925
2,62055,-73.6672394375,45.55582994375
2,62070,-73.66723962500001,45.5558299625
2,62085,-73.6672398125,45.55582998125
2,62100,-73.66724,45.55583
3,59700,-73.66721,45.555826
3,59715,-73.66721,45.55582605
3,59730,-73.66721,45.555826100000004
3,59745,-73.66721,45.55582615
3,59760,-73.66721,45.555826200000006
3,59775,-73.66721,45.55582625
3,59790,-73.66721,45.5558263
3,59805,-73.66721,45.555826350000004
3,59820,-73.66721,45.5558264
3,59835,-73.66721,45.555826450000005
3,59850,-73.66721,45.5558265
3,59865,-73.66721,45.55582655
3,59880,-73.66721,45.5558266
3,59895,-73.66721,45.55582665
3,59910,-73.66721,45.555826700000004
3,59925,-73.66721,45.55582675
3,59940,-73.66721,45.5558268
3,59955,-73.66721,45.55582685
3,59970,-73.66721,45.5558269
3,59985,-73.66721,45.555826950000004
3,60000,-73.66721,45.555827
3,60015,-73.6672095,45.5558269
3,60030,-73.667209,45.5558268
3,60045,-73.6672085,45.5558267
3,60060,-73.667208,45.5558266
3,60075,-73.66720749999999,45.5558265
3,60090,-73.66720699999999,45.5558264
3,60105,-73.66720649999999,45.5558263
3,60120,-73.667206,45.5558262
3,60135,-73.6672055,45.5558261
3,60150,-73.667205,45.555825999999996
3,60165,-73.6672045,45.5558259
3,60180,-73.667204,45.5558258
3,60195,-73.6672035,45.5558257
3,60210,-73.667203,45.5558256
3,60225,-73.6672025,45.5558255
3,60240,-73.66720199999999,45.555825399999996
3,60255,-73.66720149999999,45.5558253
3,60270,-73.66720099999999,45.5558252
3,60285,-73.66720049999999,45.5558251
3,60300,-73.6672,45.555825
3,60315,-73.66720199999999,45.55582525
3,60330,-73.667204,45.5558255
3,60345,-73.667206,45.55582575
3,60360,-73.667208,45.555825999999996
3,60375,-73.66721,45.555826249999996
3,60390,-73.66721199999999,45.5558265
3,60405,-73.667214,45.55582675
3,60420,-73.667216,45.555827
3,60435,-73.667218,45.55582725
3,60450,-73.66722,45.5558275
3,60465,-73.667222,45.55582775
3,60480,-73.667224,45.555828
3,60495,-73.667226,45.55582825
3,60510,-73.66722800000001,45.5558285
3,60525,-73.66723,45.55582875
3,60540,-73.667232,45.555829
3,60555,-73.66723400000001,45.55582925
3,60570,-73.667236,45.5558295
3,60585,-73.66723800000001,45.55582975
3,60600,-73.66724,45.55583
